         Index            Ts             t            HF        Weight            Tr
            86   3.73602e+01   8.60000e+01  -6.04243e+00   9.51642e+00   4.43333e+01
            87   3.75320e+01   8.70000e+01  -6.18892e+00   9.51478e+00   4.45000e+01
            88   3.76901e+01   8.80000e+01  -6.33910e+00   9.51314e+00   4.46667e+01
            89   3.78525e+01   8.90000e+01  -6.48917e+00   9.51150e+00   4.48333e+01
            90   3.80111e+01   9.00000e+01  -6.64155e+00   9.50986e+00   4.50000e+01
            91   3.81717e+01   9.10000e+01  -6.79551e+00   9.50824e+00   4.51667e+01
            92   3.83253e+01   9.20000e+01  -6.96193e+00   9.50662e+00   4.53333e+01
            93   3.84998e+01   9.30000e+01  -7.12422e+00   9.50497e+00   4.55000e+01
            94   3.86575e+01   9.40000e+01  -7.28552e+00   9.50334e+00   4.56667e+01
            95   3.88244e+01   9.50000e+01  -7.44665e+00   9.50170e+00   4.58333e+01
            96   3.89976e+01   9.60000e+01  -7.61025e+00   9.49996e+00   4.60000e+01
            97   3.91594e+01   9.70000e+01  -7.77156e+00   9.49824e+00   4.61667e+01
            98   3.93066e+01   9.80000e+01  -7.93130e+00   9.49656e+00   4.63333e+01
            99   3.94699e+01   9.90000e+01  -8.09051e+00   9.49486e+00   4.65000e+01
           100   3.96153e+01   1.00000e+02  -8.25975e+00   9.49307e+00   4.66667e+01
           101   3.97688e+01   1.01000e+02  -8.42060e+00   9.49129e+00   4.68333e+01
           102   3.99297e+01   1.02000e+02  -8.57922e+00   9.48948e+00   4.70000e+01
           103   4.00943e+01   1.03000e+02  -8.73669e+00   9.48765e+00   4.71667e+01
           104   4.02600e+01   1.04000e+02  -8.88524e+00   9.48576e+00   4.73333e+01
           105   4.04185e+01   1.05000e+02  -9.03878e+00   9.48394e+00   4.75000e+01
           106   4.05840e+01   1.06000e+02  -9.19254e+00   9.48212e+00   4.76667e+01
           107   4.07552e+01   1.07000e+02  -9.34718e+00   9.48029e+00   4.78333e+01
           108   4.09136e+01   1.08000e+02  -9.48980e+00   9.47845e+00   4.80000e+01
           109   4.10825e+01   1.09000e+02  -9.63652e+00   9.47659e+00   4.81667e+01
           110   4.12337e+01   1.10000e+02  -9.78493e+00   9.47471e+00   4.83333e+01
           111   4.13994e+01   1.11000e+02  -9.93367e+00   9.47281e+00   4.85000e+01
           112   4.15659e+01   1.12000e+02  -1.00768e+01   9.47085e+00   4.86667e+01
           113   4.17217e+01   1.13000e+02  -1.02204e+01   9.46890e+00   4.88333e+01
           114   4.18871e+01   1.14000e+02  -1.03638e+01   9.46694e+00   4.90000e+01
           115   4.20460e+01   1.15000e+02  -1.05078e+01   9.46498e+00   4.91667e+01
           116   4.22096e+01   1.16000e+02  -1.06460e+01   9.46297e+00   4.93333e+01
           117   4.23897e+01   1.17000e+02  -1.07873e+01   9.46098e+00   4.95000e+01
           118   4.25446e+01   1.18000e+02  -1.09280e+01   9.45899e+00   4.96667e+01
           119   4.26924e+01   1.19000e+02  -1.10670e+01   9.45700e+00   4.98333e+01
           120   4.28536e+01   1.20000e+02  -1.11987e+01   9.45500e+00   5.00000e+01
           121   4.30312e+01   1.21000e+02  -1.13324e+01   9.45297e+00   5.01667e+01
           122   4.31948e+01   1.22000e+02  -1.14674e+01   9.45088e+00   5.03333e+01
           123   4.33440e+01   1.23000e+02  -1.16013e+01   9.44878e+00   5.05000e+01
           124   4.35054e+01   1.24000e+02  -1.17307e+01   9.44664e+00   5.06667e+01
           125   4.36651e+01   1.25000e+02  -1.18628e+01   9.44452e+00   5.08333e+01
           126   4.38247e+01   1.26000e+02  -1.19940e+01   9.44241e+00   5.10000e+01
           127   4.39970e+01   1.27000e+02  -1.21234e+01   9.44031e+00   5.11667e+01
           128   4.41655e+01   1.28000e+02  -1.22422e+01   9.43810e+00   5.13333e+01
           129   4.43317e+01   1.29000e+02  -1.23682e+01   9.43592e+00   5.15000e+01
           130   4.44841e+01   1.30000e+02  -1.24950e+01   9.43375e+00   5.16667e+01
           131   4.46391e+01   1.31000e+02  -1.26213e+01   9.43159e+00   5.18333e+01
           132   4.48030e+01   1.32000e+02  -1.27432e+01   9.42937e+00   5.20000e+01
           133   4.49600e+01   1.33000e+02  -1.28648e+01   9.42714e+00   5.21667e+01
           134   4.51179e+01   1.34000e+02  -1.29861e+01   9.42493e+00   5.23333e+01
           135   4.52890e+01   1.35000e+02  -1.31067e+01   9.42273e+00   5.25000e+01
           136   4.54563e+01   1.36000e+02  -1.32199e+01   9.42055e+00   5.26667e+01
           137   4.56076e+01   1.37000e+02  -1.33371e+01   9.41831e+00   5.28333e+01
           138   4.57700e+01   1.38000e+02  -1.34537e+01   9.41608e+00   5.30000e+01
           139   4.59354e+01   1.39000e+02  -1.35696e+01   9.41386e+00   5.31667e+01
           140   4.61045e+01   1.40000e+02  -1.36785e+01   9.41154e+00   5.33333e+01
           141   4.62687e+01   1.41000e+02  -1.37902e+01   9.40926e+00   5.35000e+01
           142   4.64291e+01   1.42000e+02  -1.39013e+01   9.40697e+00   5.36667e+01
           143   4.65853e+01   1.43000e+02  -1.40111e+01   9.40465e+00   5.38333e+01
           144   4.67559e+01   1.44000e+02  -1.41162e+01   9.40227e+00   5.40000e+01
           145   4.69163e+01   1.45000e+02  -1.42231e+01   9.39988e+00   5.41667e+01
           146   4.70761e+01   1.46000e+02  -1.43307e+01   9.39752e+00   5.43333e+01
           147   4.72452e+01   1.47000e+02  -1.44380e+01   9.39518e+00   5.45000e+01
           148   4.74022e+01   1.48000e+02  -1.45366e+01   9.39278e+00   5.46667e+01
           149   4.75691e+01   1.49000e+02  -1.46384e+01   9.39039e+00   5.48333e+01
           150   4.77333e+01   1.50000e+02  -1.47392e+01   9.38797e+00   5.50000e+01
           151   4.79011e+01   1.51000e+02  -1.48388e+01   9.38558e+00   5.51667e+01
           152   4.80615e+01   1.52000e+02  -1.49324e+01   9.38310e+00   5.53333e+01
           153   4.82260e+01   1.53000e+02  -1.50287e+01   9.38065e+00   5.55000e+01
           154   4.83925e+01   1.54000e+02  -1.51252e+01   9.37818e+00   5.56667e+01
           155   4.85511e+01   1.55000e+02  -1.52213e+01   9.37573e+00   5.58333e+01
           156   4.87164e+01   1.56000e+02  -1.53111e+01   9.37321e+00   5.60000e+01
           157   4.88858e+01   1.57000e+02  -1.54027e+01   9.37072e+00   5.61667e+01
           158   4.90536e+01   1.58000e+02  -1.54936e+01   9.36822e+00   5.63333e+01
           159   4.92202e+01   1.59000e+02  -1.55839e+01   9.36575e+00   5.65000e+01
           160   4.93925e+01   1.60000e+02  -1.56655e+01   9.36323e+00   5.66667e+01
           161   4.95564e+01   1.61000e+02  -1.57526e+01   9.36073e+00   5.68333e+01
           162   4.97207e+01   1.62000e+02  -1.58402e+01   9.35823e+00   5.70000e+01
           163   4.98772e+01   1.63000e+02  -1.59263e+01   9.35575e+00   5.71667e+01
           164   5.00492e+01   1.64000e+02  -1.60085e+01   9.35320e+00   5.73333e+01
           165   5.02060e+01   1.65000e+02  -1.60920e+01   9.35065e+00   5.75000e+01
           166   5.03840e+01   1.66000e+02  -1.61749e+01   9.34810e+00   5.76667e+01
           167   5.05469e+01   1.67000e+02  -1.62575e+01   9.34553e+00   5.78333e+01
           168   5.07160e+01   1.68000e+02  -1.63323e+01   9.34294e+00   5.80000e+01
           169   5.08725e+01   1.69000e+02  -1.64110e+01   9.34035e+00   5.81667e+01
           170   5.10352e+01   1.70000e+02  -1.64890e+01   9.33775e+00   5.83333e+01
           171   5.12077e+01   1.71000e+02  -1.65654e+01   9.33517e+00   5.85000e+01
           172   5.13764e+01   1.72000e+02  -1.66367e+01   9.33256e+00   5.86667e+01
           173   5.15388e+01   1.73000e+02  -1.67124e+01   9.32993e+00   5.88333e+01
           174   5.17064e+01   1.74000e+02  -1.67893e+01   9.32732e+00   5.90000e+01
           175   5.18656e+01   1.75000e+02  -1.68667e+01   9.32469e+00   5.91667e+01
           176   5.20485e+01   1.76000e+02  -1.69375e+01   9.32197e+00   5.93333e+01
           177   5.22121e+01   1.77000e+02  -1.70119e+01   9.31932e+00   5.95000e+01
           178   5.23700e+01   1.78000e+02  -1.70882e+01   9.31666e+00   5.96667e+01
           179   5.25460e+01   1.79000e+02  -1.71642e+01   9.31397e+00   5.98333e+01
           180   5.27208e+01   1.80000e+02  -1.72352e+01   9.31132e+00   6.00000e+01
           181   5.28671e+01   1.81000e+02  -1.73063e+01   9.30865e+00   6.01667e+01
           182   5.30376e+01   1.82000e+02  -1.73772e+01   9.30595e+00   6.03333e+01
           183   5.31987e+01   1.83000e+02  -1.74481e+01   9.30322e+00   6.05000e+01
           184   5.33727e+01   1.84000e+02  -1.75204e+01   9.30056e+00   6.06667e+01
           185   5.35450e+01   1.85000e+02  -1.75937e+01   9.29786e+00   6.08333e+01
           186   5.36982e+01   1.86000e+02  -1.76663e+01   9.29512e+00   6.10000e+01
           187   5.38652e+01   1.87000e+02  -1.77366e+01   9.29236e+00   6.11667e+01
           188   5.40388e+01   1.88000e+02  -1.78015e+01   9.28965e+00   6.13333e+01
           189   5.42057e+01   1.89000e+02  -1.78694e+01   9.28692e+00   6.15000e+01
           190   5.43745e+01   1.90000e+02  -1.79364e+01   9.28415e+00   6.16667e+01
           191   5.45437e+01   1.91000e+02  -1.80027e+01   9.28137e+00   6.18333e+01
           192   5.47139e+01   1.92000e+02  -1.80677e+01   9.27867e+00   6.20000e+01
           193   5.48722e+01   1.93000e+02  -1.81316e+01   9.27593e+00   6.21667e+01
           194   5.50258e+01   1.94000e+02  -1.81951e+01   9.27316e+00   6.23333e+01
           195   5.52045e+01   1.95000e+02  -1.82596e+01   9.27038e+00   6.25000e+01
           196   5.53743e+01   1.96000e+02  -1.83166e+01   9.26759e+00   6.26667e+01
           197   5.55400e+01   1.97000e+02  -1.83771e+01   9.26483e+00   6.28333e+01
           198   5.57071e+01   1.98000e+02  -1.84392e+01   9.26205e+00   6.30000e+01
           199   5.58849e+01   1.99000e+02  -1.85021e+01   9.25926e+00   6.31667e+01
           200   5.60472e+01   2.00000e+02  -1.85606e+01   9.25642e+00   6.33333e+01
           201   5.62177e+01   2.01000e+02  -1.86214e+01   9.25359e+00   6.35000e+01
           202   5.63942e+01   2.02000e+02  -1.86824e+01   9.25081e+00   6.36667e+01
           203   5.65481e+01   2.03000e+02  -1.87432e+01   9.24803e+00   6.38333e+01
           204   5.67244e+01   2.04000e+02  -1.88043e+01   9.24520e+00   6.40000e+01
           205   5.68950e+01   2.05000e+02  -1.88637e+01   9.24240e+00   6.41667e+01
           206   5.70659e+01   2.06000e+02  -1.89215e+01   9.23965e+00   6.43333e+01
           207   5.72182e+01   2.07000e+02  -1.89788e+01   9.23689e+00   6.45000e+01
           208   5.73893e+01   2.08000e+02  -1.90353e+01   9.23412e+00   6.46667e+01
           209   5.75638e+01   2.09000e+02  -1.90917e+01   9.23132e+00   6.48333e+01
           210   5.77266e+01   2.10000e+02  -1.91487e+01   9.22852e+00   6.50000e+01
           211   5.79010e+01   2.11000e+02  -1.92054e+01   9.22577e+00   6.51667e+01
           212   5.80697e+01   2.12000e+02  -1.92562e+01   9.22297e+00   6.53333e+01
           213   5.82393e+01   2.13000e+02  -1.93098e+01   9.22017e+00   6.55000e+01
           214   5.84099e+01   2.14000e+02  -1.93647e+01   9.21736e+00   6.56667e+01
           215   5.85850e+01   2.15000e+02  -1.94198e+01   9.21453e+00   6.58333e+01
           216   5.87488e+01   2.16000e+02  -1.94736e+01   9.21177e+00   6.60000e+01
           217   5.89288e+01   2.17000e+02  -1.95287e+01   9.20900e+00   6.61667e+01
           218   5.90864e+01   2.18000e+02  -1.95832e+01   9.20620e+00   6.63333e+01
           219   5.92592e+01   2.19000e+02  -1.96375e+01   9.20339e+00   6.65000e+01
           220   5.94257e+01   2.20000e+02  -1.96910e+01   9.20061e+00   6.66667e+01
           221   5.95983e+01   2.21000e+02  -1.97432e+01   9.19784e+00   6.68333e+01
           222   5.97693e+01   2.22000e+02  -1.97949e+01   9.19506e+00   6.70000e+01
           223   5.99311e+01   2.23000e+02  -1.98464e+01   9.19227e+00   6.71667e+01
           224   6.01024e+01   2.24000e+02  -1.98964e+01   9.18942e+00   6.73333e+01
           225   6.02656e+01   2.25000e+02  -1.99471e+01   9.18659e+00   6.75000e+01
           226   6.04423e+01   2.26000e+02  -1.99974e+01   9.18381e+00   6.76667e+01
           227   6.06119e+01   2.27000e+02  -2.00466e+01   9.18103e+00   6.78333e+01
           228   6.07870e+01   2.28000e+02  -2.00888e+01   9.17821e+00   6.80000e+01
           229   6.09539e+01   2.29000e+02  -2.01327e+01   9.17540e+00   6.81667e+01
           230   6.11288e+01   2.30000e+02  -2.01770e+01   9.17265e+00   6.83333e+01
           231   6.12950e+01   2.31000e+02  -2.02212e+01   9.16989e+00   6.85000e+01
           232   6.14677e+01   2.32000e+02  -2.02642e+01   9.16712e+00   6.86667e+01
           233   6.16383e+01   2.33000e+02  -2.03087e+01   9.16435e+00   6.88333e+01
           234   6.17958e+01   2.34000e+02  -2.03527e+01   9.16161e+00   6.90000e+01
           235   6.19758e+01   2.35000e+02  -2.03965e+01   9.15888e+00   6.91667e+01
           236   6.21447e+01   2.36000e+02  -2.04360e+01   9.15610e+00   6.93333e+01
           237   6.23240e+01   2.37000e+02  -2.04786e+01   9.15334e+00   6.95000e+01
           238   6.24962e+01   2.38000e+02  -2.05217e+01   9.15061e+00   6.96667e+01
           239   6.26679e+01   2.39000e+02  -2.05643e+01   9.14788e+00   6.98333e+01
           240   6.28324e+01   2.40000e+02  -2.06049e+01   9.14513e+00   7.00000e+01
           241   6.30024e+01   2.41000e+02  -2.06459e+01   9.14242e+00   7.01667e+01
           242   6.31733e+01   2.42000e+02  -2.06868e+01   9.13971e+00   7.03333e+01
           243   6.33486e+01   2.43000e+02  -2.07271e+01   9.13699e+00   7.05000e+01
           244   6.35134e+01   2.44000e+02  -2.07644e+01   9.13426e+00   7.06667e+01
           245   6.36830e+01   2.45000e+02  -2.08009e+01   9.13157e+00   7.08333e+01
           246   6.38551e+01   2.46000e+02  -2.08356e+01   9.12885e+00   7.10000e+01
           247   6.40236e+01   2.47000e+02  -2.08694e+01   9.12611e+00   7.11667e+01
           248   6.42085e+01   2.48000e+02  -2.08997e+01   9.12342e+00   7.13333e+01
           249   6.43699e+01   2.49000e+02  -2.09341e+01   9.12072e+00   7.15000e+01
           250   6.45431e+01   2.50000e+02  -2.09691e+01   9.11801e+00   7.16667e+01
           251   6.47143e+01   2.51000e+02  -2.10030e+01   9.11535e+00   7.18333e+01
           252   6.48869e+01   2.52000e+02  -2.10308e+01   9.11271e+00   7.20000e+01
           253   6.50623e+01   2.53000e+02  -2.10608e+01   9.11006e+00   7.21667e+01
           254   6.52432e+01   2.54000e+02  -2.10904e+01   9.10745e+00   7.23333e+01
           255   6.54220e+01   2.55000e+02  -2.11195e+01   9.10483e+00   7.25000e+01
           256   6.55873e+01   2.56000e+02  -2.11486e+01   9.10222e+00   7.26667e+01
           257   6.57599e+01   2.57000e+02  -2.11785e+01   9.09965e+00   7.28333e+01
           258   6.59251e+01   2.58000e+02  -2.12086e+01   9.09709e+00   7.30000e+01
           259   6.61035e+01   2.59000e+02  -2.12391e+01   9.09457e+00   7.31667e+01
           260   6.62759e+01   2.60000e+02  -2.12670e+01   9.09205e+00   7.33333e+01
           261   6.64572e+01   2.61000e+02  -2.12974e+01   9.08950e+00   7.35000e+01
           262   6.66265e+01   2.62000e+02  -2.13283e+01   9.08696e+00   7.36667e+01
           263   6.68050e+01   2.63000e+02  -2.13584e+01   9.08440e+00   7.38333e+01
           264   6.69717e+01   2.64000e+02  -2.13883e+01   9.08186e+00   7.40000e+01
           265   6.71377e+01   2.65000e+02  -2.14178e+01   9.07931e+00   7.41667e+01
           266   6.73195e+01   2.66000e+02  -2.14489e+01   9.07679e+00   7.43333e+01
           267   6.74856e+01   2.67000e+02  -2.14808e+01   9.07425e+00   7.45000e+01
           268   6.76620e+01   2.68000e+02  -2.15101e+01   9.07178e+00   7.46667e+01
           269   6.78338e+01   2.69000e+02  -2.15372e+01   9.06924e+00   7.48333e+01
           270   6.80007e+01   2.70000e+02  -2.15644e+01   9.06668e+00   7.50000e+01
           271   6.81784e+01   2.71000e+02  -2.15922e+01   9.06414e+00   7.51667e+01
           272   6.83608e+01   2.72000e+02  -2.16182e+01   9.06164e+00   7.53333e+01
           273   6.85270e+01   2.73000e+02  -2.16459e+01   9.05913e+00   7.55000e+01
           274   6.86926e+01   2.74000e+02  -2.16735e+01   9.05664e+00   7.56667e+01
           275   6.88596e+01   2.75000e+02  -2.17007e+01   9.05413e+00   7.58333e+01
           276   6.90481e+01   2.76000e+02  -2.17249e+01   9.05170e+00   7.60000e+01
           277   6.92248e+01   2.77000e+02  -2.17489e+01   9.04922e+00   7.61667e+01
           278   6.94004e+01   2.78000e+02  -2.17728e+01   9.04674e+00   7.63333e+01
           279   6.95711e+01   2.79000e+02  -2.17957e+01   9.04424e+00   7.65000e+01
           280   6.97382e+01   2.80000e+02  -2.18165e+01   9.04178e+00   7.66667e+01
           281   6.99131e+01   2.81000e+02  -2.18365e+01   9.03934e+00   7.68333e+01
           282   7.00874e+01   2.82000e+02  -2.18564e+01   9.03690e+00   7.70000e+01
           283   7.02632e+01   2.83000e+02  -2.18760e+01   9.03447e+00   7.71667e+01
           284   7.04339e+01   2.84000e+02  -2.18880e+01   9.03205e+00   7.73333e+01
           285   7.06153e+01   2.85000e+02  -2.19032e+01   9.02965e+00   7.75000e+01
           286   7.07869e+01   2.86000e+02  -2.19191e+01   9.02725e+00   7.76667e+01
           287   7.09604e+01   2.87000e+02  -2.19341e+01   9.02483e+00   7.78333e+01
           288   7.11406e+01   2.88000e+02  -2.19443e+01   9.02241e+00   7.80000e+01
           289   7.13163e+01   2.89000e+02  -2.19576e+01   9.01998e+00   7.81667e+01
           290   7.14984e+01   2.90000e+02  -2.19707e+01   9.01758e+00   7.83333e+01
           291   7.16632e+01   2.91000e+02  -2.19836e+01   9.01520e+00   7.85000e+01
           292   7.18441e+01   2.92000e+02  -2.19928e+01   9.01280e+00   7.86667e+01
           293   7.20195e+01   2.93000e+02  -2.20038e+01   9.01043e+00   7.88333e+01
           294   7.21944e+01   2.94000e+02  -2.20145e+01   9.00807e+00   7.90000e+01
           295   7.23623e+01   2.95000e+02  -2.20252e+01   9.00569e+00   7.91667e+01
           296   7.25448e+01   2.96000e+02  -2.20320e+01   9.00335e+00   7.93333e+01
           297   7.27102e+01   2.97000e+02  -2.20397e+01   9.00104e+00   7.95000e+01
           298   7.28935e+01   2.98000e+02  -2.20483e+01   8.99874e+00   7.96667e+01
           299   7.30665e+01   2.99000e+02  -2.20566e+01   8.99641e+00   7.98333e+01
           300   7.32448e+01   3.00000e+02  -2.20604e+01   8.99417e+00   8.00000e+01
           301   7.34215e+01   3.01000e+02  -2.20661e+01   8.99192e+00   8.01667e+01
           302   7.35967e+01   3.02000e+02  -2.20721e+01   8.98967e+00   8.03333e+01
           303   7.37670e+01   3.03000e+02  -2.20790e+01   8.98738e+00   8.05000e+01
           304   7.39474e+01   3.04000e+02  -2.20864e+01   8.98513e+00   8.06667e+01
           305   7.41326e+01   3.05000e+02  -2.20954e+01   8.98289e+00   8.08333e+01
           306   7.43007e+01   3.06000e+02  -2.21040e+01   8.98068e+00   8.10000e+01
           307   7.44798e+01   3.07000e+02  -2.21120e+01   8.97849e+00   8.11667e+01
           308   7.46589e+01   3.08000e+02  -2.21217e+01   8.97633e+00   8.13333e+01
           309   7.48335e+01   3.09000e+02  -2.21309e+01   8.97412e+00   8.15000e+01
           310   7.50168e+01   3.10000e+02  -2.21406e+01   8.97191e+00   8.16667e+01
           311   7.51879e+01   3.11000e+02  -2.21508e+01   8.96972e+00   8.18333e+01
           312   7.53614e+01   3.12000e+02  -2.21679e+01   8.96757e+00   8.20000e+01
           313   7.55275e+01   3.13000e+02  -2.21788e+01   8.96542e+00   8.21667e+01
           314   7.57085e+01   3.14000e+02  -2.21873e+01   8.96330e+00   8.23333e+01
           315   7.58865e+01   3.15000e+02  -2.21961e+01   8.96119e+00   8.25000e+01
