         Index            Ts             t            HF        Weight            Tr
           [#]          [°C]           [s]          [mW]          [mg]          [°C]
           751   5.34338e+02   7.51000e+02   1.05992e+01   3.62485e+00   5.30667e+02
           752   5.34995e+02   7.52000e+02   1.06098e+01   3.62165e+00   5.31333e+02
           753   5.35659e+02   7.53000e+02   1.06178e+01   3.61840e+00   5.32000e+02
           754   5.36305e+02   7.54000e+02   1.06239e+01   3.61516e+00   5.32667e+02
           755   5.36954e+02   7.55000e+02   1.06307e+01   3.61200e+00   5.33333e+02
           756   5.37606e+02   7.56000e+02   1.06253e+01   3.60904e+00   5.34000e+02
           757   5.38267e+02   7.57000e+02   1.06241e+01   3.60604e+00   5.34667e+02
           758   5.38926e+02   7.58000e+02   1.06235e+01   3.60305e+00   5.35333e+02
           759   5.39578e+02   7.59000e+02   1.06243e+01   3.60008e+00   5.36000e+02
           760   5.40225e+02   7.60000e+02   1.06204e+01   3.59725e+00   5.36667e+02
           761   5.40878e+02   7.61000e+02   1.06232e+01   3.59436e+00   5.37333e+02
           762   5.41524e+02   7.62000e+02   1.06280e+01   3.59146e+00   5.38000e+02
           763   5.42184e+02   7.63000e+02   1.06337e+01   3.58856e+00   5.38667e+02
           764   5.42838e+02   7.64000e+02   1.06323e+01   3.58569e+00   5.39333e+02
           765   5.43491e+02   7.65000e+02   1.06327e+01   3.58287e+00   5.40000e+02
           766   5.44140e+02   7.66000e+02   1.06332e+01   3.58007e+00   5.40667e+02
           767   5.44793e+02   7.67000e+02   1.06344e+01   3.57728e+00   5.41333e+02
           768   5.45455e+02   7.68000e+02   1.06429e+01   3.57454e+00   5.42000e+02
           769   5.46112e+02   7.69000e+02   1.06455e+01   3.57179e+00   5.42667e+02
           770   5.46764e+02   7.70000e+02   1.06461e+01   3.56909e+00   5.43333e+02
           771   5.47419e+02   7.71000e+02   1.06467e+01   3.56639e+00   5.44000e+02
           772   5.48070e+02   7.72000e+02   1.06380e+01   3.56369e+00   5.44667e+02
           773   5.48722e+02   7.73000e+02   1.06318e+01   3.56098e+00   5.45333e+02
           774   5.49376e+02   7.74000e+02   1.06281e+01   3.55831e+00   5.46000e+02
           775   5.50027e+02   7.75000e+02   1.06245e+01   3.55564e+00   5.46667e+02
           776   5.50685e+02   7.76000e+02   1.06171e+01   3.55302e+00   5.47333e+02
           777   5.51333e+02   7.77000e+02   1.06138e+01   3.55039e+00   5.48000e+02
           778   5.51989e+02   7.78000e+02   1.06134e+01   3.54775e+00   5.48667e+02
           779   5.52641e+02   7.79000e+02   1.06133e+01   3.54514e+00   5.49333e+02
           780   5.53290e+02   7.80000e+02   1.06058e+01   3.54255e+00   5.50000e+02
           781   5.53940e+02   7.81000e+02   1.05998e+01   3.53992e+00   5.50667e+02
           782   5.54597e+02   7.82000e+02   1.05937e+01   3.53731e+00   5.51333e+02
           783   5.55250e+02   7.83000e+02   1.05878e+01   3.53467e+00   5.52000e+02
           784   5.55905e+02   7.84000e+02   1.05892e+01   3.53205e+00   5.52667e+02
           785   5.56556e+02   7.85000e+02   1.05862e+01   3.52945e+00   5.53333e+02
           786   5.57212e+02   7.86000e+02   1.05830e+01   3.52688e+00   5.54000e+02
           787   5.57867e+02   7.87000e+02   1.05821e+01   3.52430e+00   5.54667e+02
           788   5.58514e+02   7.88000e+02   1.05759e+01   3.52176e+00   5.55333e+02
           789   5.59166e+02   7.89000e+02   1.05715e+01   3.51921e+00   5.56000e+02
           790   5.59817e+02   7.90000e+02   1.05664e+01   3.51667e+00   5.56667e+02
           791   5.60469e+02   7.91000e+02   1.05567e+01   3.51416e+00   5.57333e+02
           792   5.61120e+02   7.92000e+02   1.05467e+01   3.51164e+00   5.58000e+02
           793   5.61779e+02   7.93000e+02   1.05426e+01   3.50917e+00   5.58667e+02
           794   5.62423e+02   7.94000e+02   1.05386e+01   3.50671e+00   5.59333e+02
           795   5.63084e+02   7.95000e+02   1.05356e+01   3.50428e+00   5.60000e+02
           796   5.63737e+02   7.96000e+02   1.05349e+01   3.50188e+00   5.60667e+02
           797   5.64386e+02   7.97000e+02   1.05314e+01   3.49948e+00   5.61333e+02
           798   5.65042e+02   7.98000e+02   1.05267e+01   3.49711e+00   5.62000e+02
           799   5.65687e+02   7.99000e+02   1.05217e+01   3.49472e+00   5.62667e+02
           800   5.66332e+02   8.00000e+02   1.05089e+01   3.49236e+00   5.63333e+02
           801   5.66998e+02   8.01000e+02   1.05033e+01   3.49000e+00   5.64000e+02
           802   5.67652e+02   8.02000e+02   1.05000e+01   3.48766e+00   5.64667e+02
           803   5.68301e+02   8.03000e+02   1.04981e+01   3.48537e+00   5.65333e+02
           804   5.68957e+02   8.04000e+02   1.05050e+01   3.48308e+00   5.66000e+02
           805   5.69612e+02   8.05000e+02   1.05085e+01   3.48078e+00   5.66667e+02
           806   5.70260e+02   8.06000e+02   1.05145e+01   3.47845e+00   5.67333e+02
           807   5.70911e+02   8.07000e+02   1.05225e+01   3.47615e+00   5.68000e+02
           808   5.71559e+02   8.08000e+02   1.05248e+01   3.47386e+00   5.68667e+02
           809   5.72219e+02   8.09000e+02   1.05273e+01   3.47156e+00   5.69333e+02
           810   5.72870e+02   8.10000e+02   1.05313e+01   3.46929e+00   5.70000e+02
           811   5.73524e+02   8.11000e+02   1.05356e+01   3.46705e+00   5.70667e+02
           812   5.74180e+02   8.12000e+02   1.05499e+01   3.46482e+00   5.71333e+02
           813   5.74831e+02   8.13000e+02   1.05556e+01   3.46260e+00   5.72000e+02
           814   5.75489e+02   8.14000e+02   1.05585e+01   3.46039e+00   5.72667e+02
           815   5.76147e+02   8.15000e+02   1.05605e+01   3.45815e+00   5.73333e+02
           816   5.76799e+02   8.16000e+02   1.05640e+01   3.45595e+00   5.74000e+02
           817   5.77443e+02   8.17000e+02   1.05640e+01   3.45375e+00   5.74667e+02
           818   5.78098e+02   8.18000e+02   1.05616e+01   3.45153e+00   5.75333e+02
           819   5.78752e+02   8.19000e+02   1.05596e+01   3.44933e+00   5.76000e+02
           820   5.79403e+02   8.20000e+02   1.05523e+01   3.44717e+00   5.76667e+02
           821   5.80054e+02   8.21000e+02   1.05468e+01   3.44495e+00   5.77333e+02
           822   5.80711e+02   8.22000e+02   1.05401e+01   3.44275e+00   5.78000e+02
           823   5.81358e+02   8.23000e+02   1.05344e+01   3.44057e+00   5.78667e+02
           824   5.82017e+02   8.24000e+02   1.05192e+01   3.43839e+00   5.79333e+02
           825   5.82664e+02   8.25000e+02   1.05078e+01   3.43617e+00   5.80000e+02
           826   5.83312e+02   8.26000e+02   1.04965e+01   3.43397e+00   5.80667e+02
           827   5.83967e+02   8.27000e+02   1.04848e+01   3.43179e+00   5.81333e+02
           828   5.84627e+02   8.28000e+02   1.04705e+01   3.42964e+00   5.82000e+02
           829   5.85279e+02   8.29000e+02   1.04562e+01   3.42745e+00   5.82667e+02
           830   5.85919e+02   8.30000e+02   1.04401e+01   3.42528e+00   5.83333e+02
           831   5.86578e+02   8.31000e+02   1.04236e+01   3.42313e+00   5.84000e+02
           832   5.87226e+02   8.32000e+02   1.03976e+01   3.42104e+00   5.84667e+02
           833   5.87877e+02   8.33000e+02   1.03780e+01   3.41893e+00   5.85333e+02
           834   5.88531e+02   8.34000e+02   1.03599e+01   3.41679e+00   5.86000e+02
           835   5.89183e+02   8.35000e+02   1.03419e+01   3.41464e+00   5.86667e+02
           836   5.89840e+02   8.36000e+02   1.03205e+01   3.41254e+00   5.87333e+02
           837   5.90494e+02   8.37000e+02   1.02981e+01   3.41043e+00   5.88000e+02
           838   5.91136e+02   8.38000e+02   1.02787e+01   3.40829e+00   5.88667e+02
           839   5.91788e+02   8.39000e+02   1.02603e+01   3.40612e+00   5.89333e+02
           840   5.92441e+02   8.40000e+02   1.02355e+01   3.40393e+00   5.90000e+02
           841   5.93094e+02   8.41000e+02   1.02143e+01   3.40175e+00   5.90667e+02
           842   5.93749e+02   8.42000e+02   1.01945e+01   3.39959e+00   5.91333e+02
           843   5.94400e+02   8.43000e+02   1.01753e+01   3.39745e+00   5.92000e+02
           844   5.95052e+02   8.44000e+02   1.01575e+01   3.39529e+00   5.92667e+02
           845   5.95700e+02   8.45000e+02   1.01348e+01   3.39311e+00   5.93333e+02
           846   5.96356e+02   8.46000e+02   1.01102e+01   3.39094e+00   5.94000e+02
           847   5.97010e+02   8.47000e+02   1.00859e+01   3.38879e+00   5.94667e+02
           848   5.97659e+02   8.48000e+02   1.00681e+01   3.38671e+00   5.95333e+02
           849   5.98313e+02   8.49000e+02   1.00491e+01   3.38464e+00   5.96000e+02
           850   5.98963e+02   8.50000e+02   1.00292e+01   3.38260e+00   5.96667e+02
           851   5.99616e+02   8.51000e+02   1.00095e+01   3.38057e+00   5.97333e+02
           852   6.00271e+02   8.52000e+02   9.98498e+00   3.37862e+00   5.98000e+02
           853   6.00917e+02   8.53000e+02   9.96341e+00   3.37657e+00   5.98667e+02
           854   6.01563e+02   8.54000e+02   9.94254e+00   3.37450e+00   5.99333e+02
           855   6.02213e+02   8.55000e+02   9.92106e+00   3.37244e+00   6.00000e+02
           856   6.02869e+02   8.56000e+02   9.90234e+00   3.37032e+00   6.00667e+02
           857   6.03527e+02   8.57000e+02   9.88121e+00   3.36824e+00   6.01333e+02
           858   6.04175e+02   8.58000e+02   9.86011e+00   3.36618e+00   6.02000e+02
           859   6.04830e+02   8.59000e+02   9.83939e+00   3.36412e+00   6.02667e+02
           860   6.05479e+02   8.60000e+02   9.81339e+00   3.36209e+00   6.03333e+02
           861   6.06132e+02   8.61000e+02   9.78837e+00   3.36005e+00   6.04000e+02
           862   6.06782e+02   8.62000e+02   9.76204e+00   3.35803e+00   6.04667e+02
           863   6.07432e+02   8.63000e+02   9.73170e+00   3.35601e+00   6.05333e+02
           864   6.08088e+02   8.64000e+02   9.69898e+00   3.35398e+00   6.06000e+02
           865   6.08733e+02   8.65000e+02   9.67327e+00   3.35189e+00   6.06667e+02
           866   6.09383e+02   8.66000e+02   9.64928e+00   3.34978e+00   6.07333e+02
           867   6.10040e+02   8.67000e+02   9.62459e+00   3.34767e+00   6.08000e+02
           868   6.10687e+02   8.68000e+02   9.59285e+00   3.34550e+00   6.08667e+02
           869   6.11337e+02   8.69000e+02   9.56476e+00   3.34338e+00   6.09333e+02
           870   6.11993e+02   8.70000e+02   9.53762e+00   3.34128e+00   6.10000e+02
           871   6.12638e+02   8.71000e+02   9.51273e+00   3.33918e+00   6.10667e+02
           872   6.13285e+02   8.72000e+02   9.48712e+00   3.33714e+00   6.11333e+02
           873   6.13947e+02   8.73000e+02   9.46068e+00   3.33510e+00   6.12000e+02
           874   6.14601e+02   8.74000e+02   9.43595e+00   3.33305e+00   6.12667e+02
           875   6.15251e+02   8.75000e+02   9.41353e+00   3.33102e+00   6.13333e+02
           876   6.15900e+02   8.76000e+02   9.39433e+00   3.32903e+00   6.14000e+02
           877   6.16553e+02   8.77000e+02   9.37353e+00   3.32702e+00   6.14667e+02
           878   6.17202e+02   8.78000e+02   9.35351e+00   3.32501e+00   6.15333e+02
           879   6.17855e+02   8.79000e+02   9.33417e+00   3.32300e+00   6.16000e+02
           880   6.18511e+02   8.80000e+02   9.31456e+00   3.32100e+00   6.16667e+02
           881   6.19160e+02   8.81000e+02   9.29595e+00   3.31900e+00   6.17333e+02
           882   6.19810e+02   8.82000e+02   9.27955e+00   3.31700e+00   6.18000e+02
           883   6.20467e+02   8.83000e+02   9.26307e+00   3.31500e+00   6.18667e+02
           884   6.21112e+02   8.84000e+02   9.24149e+00   3.31300e+00   6.19333e+02
           885   6.21769e+02   8.85000e+02   9.21375e+00   3.31100e+00   6.20000e+02
           886   6.22421e+02   8.86000e+02   9.18532e+00   3.30900e+00   6.20667e+02
           887   6.23079e+02   8.87000e+02   9.15734e+00   3.30700e+00   6.21333e+02
           888   6.23722e+02   8.88000e+02   9.13049e+00   3.30500e+00   6.22000e+02
           889   6.24376e+02   8.89000e+02   9.10567e+00   3.30300e+00   6.22667e+02
           890   6.25035e+02   8.90000e+02   9.07811e+00   3.30100e+00   6.23333e+02
           891   6.25687e+02   8.91000e+02   9.04912e+00   3.29900e+00   6.24000e+02
           892   6.26340e+02   8.92000e+02   9.00767e+00   3.29700e+00   6.24667e+02
           893   6.26979e+02   8.93000e+02   8.97469e+00   3.29500e+00   6.25333e+02
           894   6.27628e+02   8.94000e+02   8.94429e+00   3.29303e+00   6.26000e+02
           895   6.28284e+02   8.95000e+02   8.91391e+00   3.29111e+00   6.26667e+02
           896   6.28934e+02   8.96000e+02   8.88552e+00   3.28925e+00   6.27333e+02
           897   6.29595e+02   8.97000e+02   8.85764e+00   3.28739e+00   6.28000e+02
           898   6.30239e+02   8.98000e+02   8.82749e+00   3.28554e+00   6.28667e+02
           899   6.30890e+02   8.99000e+02   8.79649e+00   3.28369e+00   6.29333e+02
           900   6.31543e+02   9.00000e+02   8.76389e+00   3.28193e+00   6.30000e+02
           901   6.32191e+02   9.01000e+02   8.73176e+00   3.28012e+00   6.30667e+02
           902   6.32846e+02   9.02000e+02   8.69641e+00   3.27829e+00   6.31333e+02
           903   6.33498e+02   9.03000e+02   8.66030e+00   3.27645e+00   6.32000e+02
           904   6.34148e+02   9.04000e+02   8.63674e+00   3.27455e+00   6.32667e+02
           905   6.34806e+02   9.05000e+02   8.61228e+00   3.27266e+00   6.33333e+02
           906   6.35453e+02   9.06000e+02   8.58716e+00   3.27075e+00   6.34000e+02
           907   6.36101e+02   9.07000e+02   8.56168e+00   3.26883e+00   6.34667e+02
           908   6.36750e+02   9.08000e+02   8.53799e+00   3.26688e+00   6.35333e+02
           909   6.37406e+02   9.09000e+02   8.51656e+00   3.26501e+00   6.36000e+02
           910   6.38053e+02   9.10000e+02   8.49613e+00   3.26316e+00   6.36667e+02
           911   6.38698e+02   9.11000e+02   8.47714e+00   3.26130e+00   6.37333e+02
           912   6.39356e+02   9.12000e+02   8.46685e+00   3.25947e+00   6.38000e+02
           913   6.40013e+02   9.13000e+02   8.44777e+00   3.25760e+00   6.38667e+02
           914   6.40665e+02   9.14000e+02   8.43124e+00   3.25571e+00   6.39333e+02
           915   6.41311e+02   9.15000e+02   8.41524e+00   3.25381e+00   6.40000e+02
           916   6.41969e+02   9.16000e+02   8.40218e+00   3.25185e+00   6.40667e+02
           917   6.42621e+02   9.17000e+02   8.38823e+00   3.24993e+00   6.41333e+02
           918   6.43270e+02   9.18000e+02   8.37971e+00   3.24807e+00   6.42000e+02
           919   6.43919e+02   9.19000e+02   8.37700e+00   3.24622e+00   6.42667e+02
           920   6.44577e+02   9.20000e+02   8.37108e+00   3.24438e+00   6.43333e+02
           921   6.45218e+02   9.21000e+02   8.36332e+00   3.24255e+00   6.44000e+02
           922   6.45879e+02   9.22000e+02   8.35399e+00   3.24072e+00   6.44667e+02
           923   6.46533e+02   9.23000e+02   8.34617e+00   3.23888e+00   6.45333e+02
           924   6.47173e+02   9.24000e+02   8.34679e+00   3.23708e+00   6.46000e+02
           925   6.47828e+02   9.25000e+02   8.34277e+00   3.23528e+00   6.46667e+02
           926   6.48485e+02   9.26000e+02   8.34085e+00   3.23352e+00   6.47333e+02
           927   6.49150e+02   9.27000e+02   8.34222e+00   3.23176e+00   6.48000e+02
           928   6.49797e+02   9.28000e+02   8.36353e+00   3.22999e+00   6.48667e+02
           929   6.50443e+02   9.29000e+02   8.37655e+00   3.22820e+00   6.49333e+02
           930   6.51091e+02   9.30000e+02   8.38858e+00   3.22638e+00   6.50000e+02
           931   6.51742e+02   9.31000e+02   8.39938e+00   3.22456e+00   6.50667e+02
           932   6.52397e+02   9.32000e+02   8.40925e+00   3.22269e+00   6.51333e+02
           933   6.53046e+02   9.33000e+02   8.42092e+00   3.22089e+00   6.52000e+02
           934   6.53697e+02   9.34000e+02   8.43405e+00   3.21908e+00   6.52667e+02
           935   6.54356e+02   9.35000e+02   8.44626e+00   3.21727e+00   6.53333e+02
           936   6.55014e+02   9.36000e+02   8.46975e+00   3.21543e+00   6.54000e+02
           937   6.55665e+02   9.37000e+02   8.48051e+00   3.21357e+00   6.54667e+02
           938   6.56319e+02   9.38000e+02   8.49047e+00   3.21172e+00   6.55333e+02
           939   6.56973e+02   9.39000e+02   8.49988e+00   3.20992e+00   6.56000e+02
           940   6.57617e+02   9.40000e+02   8.49559e+00   3.20808e+00   6.56667e+02
           941   6.58266e+02   9.41000e+02   8.49633e+00   3.20624e+00   6.57333e+02
           942   6.58921e+02   9.42000e+02   8.49590e+00   3.20440e+00   6.58000e+02
           943   6.59571e+02   9.43000e+02   8.49455e+00   3.20255e+00   6.58667e+02
           944   6.60216e+02   9.44000e+02   8.48110e+00   3.20069e+00   6.59333e+02
           945   6.60861e+02   9.45000e+02   8.47180e+00   3.19882e+00   6.60000e+02
           946   6.61524e+02   9.46000e+02   8.46004e+00   3.19701e+00   6.60667e+02
           947   6.62178e+02   9.47000e+02   8.44971e+00   3.19521e+00   6.61333e+02
           948   6.62821e+02   9.48000e+02   8.42547e+00   3.19339e+00   6.62000e+02
           949   6.63472e+02   9.49000e+02   8.40374e+00   3.19159e+00   6.62667e+02
           950   6.64119e+02   9.50000e+02   8.38460e+00   3.18978e+00   6.63333e+02
           951   6.64769e+02   9.51000e+02   8.36413e+00   3.18797e+00   6.64000e+02
           952   6.65426e+02   9.52000e+02   8.32890e+00   3.18617e+00   6.64667e+02
           953   6.66077e+02   9.53000e+02   8.30354e+00   3.18434e+00   6.65333e+02
           954   6.66716e+02   9.54000e+02   8.28094e+00   3.18249e+00   6.66000e+02
           955   6.67373e+02   9.55000e+02   8.25678e+00   3.18062e+00   6.66667e+02
           956   6.68020e+02   9.56000e+02   8.21784e+00   3.17869e+00   6.67333e+02
           957   6.68662e+02   9.57000e+02   8.18342e+00   3.17676e+00   6.68000e+02
           958   6.69324e+02   9.58000e+02   8.15178e+00   3.17483e+00   6.68667e+02
           959   6.69975e+02   9.59000e+02   8.12077e+00   3.17290e+00   6.69333e+02
           960   6.70624e+02   9.60000e+02   8.08580e+00   3.17091e+00   6.70000e+02
           961   6.71277e+02   9.61000e+02   8.05193e+00   3.16890e+00   6.70667e+02
           962   6.71923e+02   9.62000e+02   8.02008e+00   3.16684e+00   6.71333e+02
           963   6.72580e+02   9.63000e+02   7.98832e+00   3.16475e+00   6.72000e+02
           964   6.73225e+02   9.64000e+02   7.94812e+00   3.16261e+00   6.72667e+02
           965   6.73873e+02   9.65000e+02   7.91148e+00   3.16050e+00   6.73333e+02
           966   6.74528e+02   9.66000e+02   7.87656e+00   3.15840e+00   6.74000e+02
           967   6.75177e+02   9.67000e+02   7.84264e+00   3.15630e+00   6.74667e+02
           968   6.75826e+02   9.68000e+02   7.80644e+00   3.15410e+00   6.75333e+02
           969   6.76477e+02   9.69000e+02   7.76584e+00   3.15192e+00   6.76000e+02
           970   6.77129e+02   9.70000e+02   7.72654e+00   3.14975e+00   6.76667e+02
           971   6.77785e+02   9.71000e+02   7.69105e+00   3.14759e+00   6.77333e+02
           972   6.78435e+02   9.72000e+02   7.65969e+00   3.14529e+00   6.78000e+02
           973   6.79083e+02   9.73000e+02   7.62434e+00   3.14301e+00   6.78667e+02
           974   6.79732e+02   9.74000e+02   7.58728e+00   3.14070e+00   6.79333e+02
           975   6.80385e+02   9.75000e+02   7.55070e+00   3.13840e+00   6.80000e+02
           976   6.81037e+02   9.76000e+02   7.50498e+00   3.13604e+00   6.80667e+02
           977   6.81679e+02   9.77000e+02   7.46153e+00   3.13369e+00   6.81333e+02
           978   6.82327e+02   9.78000e+02   7.42118e+00   3.13136e+00   6.82000e+02
           979   6.82984e+02   9.79000e+02   7.38196e+00   3.12904e+00   6.82667e+02
           980   6.83642e+02   9.80000e+02   7.34620e+00   3.12669e+00   6.83333e+02
           981   6.84292e+02   9.81000e+02   7.30563e+00   3.12433e+00   6.84000e+02
           982   6.84936e+02   9.82000e+02   7.26437e+00   3.12194e+00   6.84667e+02
           983   6.85587e+02   9.83000e+02   7.22239e+00   3.11956e+00   6.85333e+02
           984   6.86234e+02   9.84000e+02   7.16321e+00   3.11708e+00   6.86000e+02
           985   6.86880e+02   9.85000e+02   7.10842e+00   3.11464e+00   6.86667e+02
           986   6.87534e+02   9.86000e+02   7.05448e+00   3.11217e+00   6.87333e+02
           987   6.88188e+02   9.87000e+02   7.00168e+00   3.10973e+00   6.88000e+02
           988   6.88835e+02   9.88000e+02   6.95350e+00   3.10718e+00   6.88667e+02
           989   6.89481e+02   9.89000e+02   6.90587e+00   3.10463e+00   6.89333e+02
           990   6.90137e+02   9.90000e+02   6.85673e+00   3.10209e+00   6.90000e+02
           991   6.90785e+02   9.91000e+02   6.80725e+00   3.09953e+00   6.90667e+02
           992   6.91429e+02   9.92000e+02   6.74565e+00   3.09694e+00   6.91333e+02
           993   6.92075e+02   9.93000e+02   6.69087e+00   3.09435e+00   6.92000e+02
           994   6.92722e+02   9.94000e+02   6.63365e+00   3.09175e+00   6.92667e+02
           995   6.93374e+02   9.95000e+02   6.57219e+00   3.08917e+00   6.93333e+02
           996   6.94028e+02   9.96000e+02   6.51231e+00   3.08656e+00   6.94000e+02
           997   6.94682e+02   9.97000e+02   6.45110e+00   3.08393e+00   6.94667e+02
           998   6.95329e+02   9.98000e+02   6.39145e+00   3.08132e+00   6.95333e+02
           999   6.95978e+02   9.99000e+02   6.33409e+00   3.07867e+00   6.96000e+02
          1000   6.96630e+02   1.00000e+03   6.27926e+00   3.07597e+00   6.96667e+02
          1001   6.97282e+02   1.00100e+03   6.22716e+00   3.07330e+00   6.97333e+02
          1002   6.97935e+02   1.00200e+03   6.17809e+00   3.07088e+00   6.98000e+02
          1003   6.98576e+02   1.00300e+03   6.13197e+00   3.06875e+00   6.98667e+02
          1004   6.99229e+02   1.00400e+03   6.08891e+00   3.06688e+00   6.99333e+02
          1005   6.99882e+02   1.00500e+03   6.04796e+00   3.06522e+00   7.00000e+02
MICS 600-40, 07.10.2025 13:59:21
