         Index            Ts             t            HF        Weight            Tr
            87   1.14388e+02   8.70000e+01  -1.23192e+01   1.25229e+01   1.17000e+02
            88   1.15388e+02   8.80000e+01  -1.28225e+01   1.25059e+01   1.18000e+02
            89   1.16390e+02   8.90000e+01  -1.33458e+01   1.24890e+01   1.19000e+02
            90   1.17396e+02   9.00000e+01  -1.38625e+01   1.24722e+01   1.20000e+02
            91   1.18408e+02   9.10000e+01  -1.43717e+01   1.24554e+01   1.21000e+02
            92   1.19420e+02   9.20000e+01  -1.48070e+01   1.24390e+01   1.22000e+02
            93   1.20434e+02   9.30000e+01  -1.52679e+01   1.24225e+01   1.23000e+02
            94   1.21442e+02   9.40000e+01  -1.57242e+01   1.24061e+01   1.24000e+02
            95   1.22461e+02   9.50000e+01  -1.61725e+01   1.23898e+01   1.25000e+02
            96   1.23484e+02   9.60000e+01  -1.65307e+01   1.23740e+01   1.26000e+02
            97   1.24499e+02   9.70000e+01  -1.69194e+01   1.23582e+01   1.27000e+02
            98   1.25533e+02   9.80000e+01  -1.73031e+01   1.23425e+01   1.28000e+02
            99   1.26555e+02   9.90000e+01  -1.76766e+01   1.23270e+01   1.29000e+02
           100   1.27581e+02   1.00000e+02  -1.79537e+01   1.23121e+01   1.30000e+02
           101   1.28613e+02   1.01000e+02  -1.82658e+01   1.22972e+01   1.31000e+02
           102   1.29649e+02   1.02000e+02  -1.85737e+01   1.22825e+01   1.32000e+02
           103   1.30679e+02   1.03000e+02  -1.88721e+01   1.22679e+01   1.33000e+02
           104   1.31720e+02   1.04000e+02  -1.90659e+01   1.22541e+01   1.34000e+02
           105   1.32771e+02   1.05000e+02  -1.93015e+01   1.22403e+01   1.35000e+02
           106   1.33814e+02   1.06000e+02  -1.95335e+01   1.22267e+01   1.36000e+02
           107   1.34860e+02   1.07000e+02  -1.97557e+01   1.22132e+01   1.37000e+02
           108   1.35908e+02   1.08000e+02  -1.98686e+01   1.22007e+01   1.38000e+02
           109   1.36958e+02   1.09000e+02  -2.00245e+01   1.21880e+01   1.39000e+02
           110   1.38012e+02   1.10000e+02  -2.01773e+01   1.21755e+01   1.40000e+02
           111   1.39057e+02   1.11000e+02  -2.03211e+01   1.21632e+01   1.41000e+02
           112   1.40121e+02   1.12000e+02  -2.03622e+01   1.21517e+01   1.42000e+02
           113   1.41171e+02   1.13000e+02  -2.04405e+01   1.21402e+01   1.43000e+02
           114   1.42227e+02   1.14000e+02  -2.05160e+01   1.21289e+01   1.44000e+02
           115   1.43294e+02   1.15000e+02  -2.05824e+01   1.21177e+01   1.45000e+02
           116   1.44356e+02   1.16000e+02  -2.05466e+01   1.21074e+01   1.46000e+02
           117   1.45423e+02   1.17000e+02  -2.05532e+01   1.20970e+01   1.47000e+02
           118   1.46496e+02   1.18000e+02  -2.05592e+01   1.20866e+01   1.48000e+02
           119   1.47565e+02   1.19000e+02  -2.05567e+01   1.20765e+01   1.49000e+02
           120   1.48626e+02   1.20000e+02  -2.04562e+01   1.20671e+01   1.50000e+02
           121   1.49708e+02   1.21000e+02  -2.03971e+01   1.20576e+01   1.51000e+02
           122   1.50776e+02   1.22000e+02  -2.03374e+01   1.20484e+01   1.52000e+02
           123   1.51854e+02   1.23000e+02  -2.02718e+01   1.20393e+01   1.53000e+02
           124   1.52926e+02   1.24000e+02  -2.01212e+01   1.20312e+01   1.54000e+02
           125   1.54003e+02   1.25000e+02  -2.00047e+01   1.20229e+01   1.55000e+02
           126   1.55077e+02   1.26000e+02  -1.98898e+01   1.20148e+01   1.56000e+02
           127   1.56157e+02   1.27000e+02  -1.97698e+01   1.20067e+01   1.57000e+02
           128   1.57240e+02   1.28000e+02  -1.95737e+01   1.19996e+01   1.58000e+02
           129   1.58315e+02   1.29000e+02  -1.94090e+01   1.19924e+01   1.59000e+02
           130   1.59404e+02   1.30000e+02  -1.92456e+01   1.19853e+01   1.60000e+02
           131   1.60481e+02   1.31000e+02  -1.90768e+01   1.19783e+01   1.61000e+02
           132   1.61564e+02   1.32000e+02  -1.88474e+01   1.19721e+01   1.62000e+02
           133   1.62656e+02   1.33000e+02  -1.86466e+01   1.19658e+01   1.63000e+02
           134   1.63735e+02   1.34000e+02  -1.84484e+01   1.19595e+01   1.64000e+02
           135   1.64814e+02   1.35000e+02  -1.82470e+01   1.19533e+01   1.65000e+02
           136   1.65899e+02   1.36000e+02  -1.79959e+01   1.19477e+01   1.66000e+02
           137   1.66987e+02   1.37000e+02  -1.77687e+01   1.19420e+01   1.67000e+02
           138   1.68068e+02   1.38000e+02  -1.75454e+01   1.19364e+01   1.68000e+02
           139   1.69157e+02   1.39000e+02  -1.73217e+01   1.19309e+01   1.69000e+02
           140   1.70244e+02   1.40000e+02  -1.70645e+01   1.19259e+01   1.70000e+02
           141   1.71316e+02   1.41000e+02  -1.68266e+01   1.19208e+01   1.71000e+02
           142   1.72401e+02   1.42000e+02  -1.65928e+01   1.19158e+01   1.72000e+02
           143   1.73481e+02   1.43000e+02  -1.63584e+01   1.19108e+01   1.73000e+02
           144   1.74568e+02   1.44000e+02  -1.61099e+01   1.19062e+01   1.74000e+02
           145   1.75645e+02   1.45000e+02  -1.58694e+01   1.19014e+01   1.75000e+02
           146   1.76725e+02   1.46000e+02  -1.56322e+01   1.18967e+01   1.76000e+02
           147   1.77799e+02   1.47000e+02  -1.53971e+01   1.18919e+01   1.77000e+02
           148   1.78881e+02   1.48000e+02  -1.51630e+01   1.18872e+01   1.78000e+02
           149   1.79953e+02   1.49000e+02  -1.49311e+01   1.18824e+01   1.79000e+02
           150   1.81022e+02   1.50000e+02  -1.47020e+01   1.18776e+01   1.80000e+02
           151   1.82099e+02   1.51000e+02  -1.44751e+01   1.18727e+01   1.81000e+02
           152   1.83168e+02   1.52000e+02  -1.42599e+01   1.18677e+01   1.82000e+02
           153   1.84247e+02   1.53000e+02  -1.40439e+01   1.18627e+01   1.83000e+02
           154   1.85317e+02   1.54000e+02  -1.38310e+01   1.18577e+01   1.84000e+02
           155   1.86383e+02   1.55000e+02  -1.36210e+01   1.18526e+01   1.85000e+02
           156   1.87451e+02   1.56000e+02  -1.34341e+01   1.18473e+01   1.86000e+02
           157   1.88517e+02   1.57000e+02  -1.32381e+01   1.18420e+01   1.87000e+02
           158   1.89584e+02   1.58000e+02  -1.30437e+01   1.18366e+01   1.88000e+02
           159   1.90649e+02   1.59000e+02  -1.28525e+01   1.18312e+01   1.89000e+02
           160   1.91704e+02   1.60000e+02  -1.26916e+01   1.18255e+01   1.90000e+02
           161   1.92763e+02   1.61000e+02  -1.25180e+01   1.18197e+01   1.91000e+02
           162   1.93827e+02   1.62000e+02  -1.23453e+01   1.18138e+01   1.92000e+02
           163   1.94890e+02   1.63000e+02  -1.21749e+01   1.18079e+01   1.93000e+02
           164   1.95942e+02   1.64000e+02  -1.20336e+01   1.18014e+01   1.94000e+02
           165   1.97000e+02   1.65000e+02  -1.18791e+01   1.17950e+01   1.95000e+02
           166   1.98060e+02   1.66000e+02  -1.17246e+01   1.17885e+01   1.96000e+02
           167   1.99117e+02   1.67000e+02  -1.15735e+01   1.17819e+01   1.97000e+02
           168   2.00163e+02   1.68000e+02  -1.14496e+01   1.17748e+01   1.98000e+02
           169   2.01218e+02   1.69000e+02  -1.13115e+01   1.17677e+01   1.99000e+02
           170   2.02275e+02   1.70000e+02  -1.11710e+01   1.17604e+01   2.00000e+02
           171   2.03327e+02   1.71000e+02  -1.10308e+01   1.17531e+01   2.01000e+02
           172   2.04374e+02   1.72000e+02  -1.09087e+01   1.17452e+01   2.02000e+02
           173   2.05427e+02   1.73000e+02  -1.07755e+01   1.17375e+01   2.03000e+02
           174   2.06479e+02   1.74000e+02  -1.06395e+01   1.17297e+01   2.04000e+02
           175   2.07526e+02   1.75000e+02  -1.05030e+01   1.17218e+01   2.05000e+02
           176   2.08570e+02   1.76000e+02  -1.03721e+01   1.17135e+01   2.06000e+02
           177   2.09620e+02   1.77000e+02  -1.02327e+01   1.17052e+01   2.07000e+02
           178   2.10678e+02   1.78000e+02  -1.00916e+01   1.16969e+01   2.08000e+02
           179   2.11726e+02   1.79000e+02  -9.95051e+00   1.16885e+01   2.09000e+02
           180   2.12779e+02   1.80000e+02  -9.80112e+00   1.16795e+01   2.10000e+02
           181   2.13828e+02   1.81000e+02  -9.65480e+00   1.16707e+01   2.11000e+02
           182   2.14881e+02   1.82000e+02  -9.50508e+00   1.16619e+01   2.12000e+02
           183   2.15930e+02   1.83000e+02  -9.35278e+00   1.16529e+01   2.13000e+02
           184   2.16983e+02   1.84000e+02  -9.18606e+00   1.16437e+01   2.14000e+02
           185   2.18041e+02   1.85000e+02  -9.02336e+00   1.16345e+01   2.15000e+02
           186   2.19095e+02   1.86000e+02  -8.85845e+00   1.16251e+01   2.16000e+02
           187   2.20135e+02   1.87000e+02  -8.69292e+00   1.16158e+01   2.17000e+02
           188   2.21186e+02   1.88000e+02  -8.51468e+00   1.16060e+01   2.18000e+02
           189   2.22235e+02   1.89000e+02  -8.34015e+00   1.15962e+01   2.19000e+02
           190   2.23295e+02   1.90000e+02  -8.16359e+00   1.15864e+01   2.20000e+02
           191   2.24348e+02   1.91000e+02  -7.98471e+00   1.15763e+01   2.21000e+02
           192   2.25400e+02   1.92000e+02  -7.78270e+00   1.15658e+01   2.22000e+02
           193   2.26451e+02   1.93000e+02  -7.59231e+00   1.15553e+01   2.23000e+02
           194   2.27508e+02   1.94000e+02  -7.40416e+00   1.15447e+01   2.24000e+02
           195   2.28564e+02   1.95000e+02  -7.21652e+00   1.15340e+01   2.25000e+02
           196   2.29606e+02   1.96000e+02  -7.01454e+00   1.15227e+01   2.26000e+02
           197   2.30662e+02   1.97000e+02  -6.81796e+00   1.15115e+01   2.27000e+02
           198   2.31712e+02   1.98000e+02  -6.61933e+00   1.15003e+01   2.28000e+02
           199   2.32767e+02   1.99000e+02  -6.41742e+00   1.14890e+01   2.29000e+02
           200   2.33818e+02   2.00000e+02  -6.20314e+00   1.14771e+01   2.30000e+02
           201   2.34870e+02   2.01000e+02  -5.99346e+00   1.14653e+01   2.31000e+02
           202   2.35924e+02   2.02000e+02  -5.78081e+00   1.14535e+01   2.32000e+02
           203   2.36963e+02   2.03000e+02  -5.56645e+00   1.14415e+01   2.33000e+02
           204   2.38017e+02   2.04000e+02  -5.33673e+00   1.14290e+01   2.34000e+02
           205   2.39067e+02   2.05000e+02  -5.10941e+00   1.14167e+01   2.35000e+02
           206   2.40121e+02   2.06000e+02  -4.88068e+00   1.14043e+01   2.36000e+02
           207   2.41178e+02   2.07000e+02  -4.64964e+00   1.13918e+01   2.37000e+02
           208   2.42226e+02   2.08000e+02  -4.39175e+00   1.13790e+01   2.38000e+02
           209   2.43270e+02   2.09000e+02  -4.14231e+00   1.13663e+01   2.39000e+02
           210   2.44329e+02   2.10000e+02  -3.89115e+00   1.13534e+01   2.40000e+02
           211   2.45383e+02   2.11000e+02  -3.63783e+00   1.13405e+01   2.41000e+02
           212   2.46438e+02   2.12000e+02  -3.35751e+00   1.13274e+01   2.42000e+02
           213   2.47492e+02   2.13000e+02  -3.08674e+00   1.13144e+01   2.43000e+02
           214   2.48542e+02   2.14000e+02  -2.81267e+00   1.13013e+01   2.44000e+02
           215   2.49592e+02   2.15000e+02  -2.53625e+00   1.12883e+01   2.45000e+02
           216   2.50645e+02   2.16000e+02  -2.23321e+00   1.12750e+01   2.46000e+02
           217   2.51702e+02   2.17000e+02  -1.94164e+00   1.12618e+01   2.47000e+02
           218   2.52760e+02   2.18000e+02  -1.65043e+00   1.12485e+01   2.48000e+02
           219   2.53817e+02   2.19000e+02  -1.35699e+00   1.12351e+01   2.49000e+02
           220   2.54866e+02   2.20000e+02  -1.03154e+00   1.12215e+01   2.50000e+02
           221   2.55920e+02   2.21000e+02  -7.18805e-01   1.12078e+01   2.51000e+02
           222   2.56988e+02   2.22000e+02  -4.07115e-01   1.11940e+01   2.52000e+02
           223   2.58044e+02   2.23000e+02  -9.53715e-02   1.11802e+01   2.53000e+02
           224   2.59094e+02   2.24000e+02   2.41507e-01   1.11656e+01   2.54000e+02
           225   2.60147e+02   2.25000e+02   5.67739e-01   1.11512e+01   2.55000e+02
           226   2.61203e+02   2.26000e+02   8.95245e-01   1.11365e+01   2.56000e+02
           227   2.62255e+02   2.27000e+02   1.22513e+00   1.11216e+01   2.57000e+02
           228   2.63316e+02   2.28000e+02   1.57686e+00   1.11058e+01   2.58000e+02
           229   2.64374e+02   2.29000e+02   1.91858e+00   1.10900e+01   2.59000e+02
           230   2.65436e+02   2.30000e+02   2.25981e+00   1.10740e+01   2.60000e+02
           231   2.66481e+02   2.31000e+02   2.60361e+00   1.10577e+01   2.61000e+02
           232   2.67535e+02   2.32000e+02   2.96589e+00   1.10403e+01   2.62000e+02
           233   2.68591e+02   2.33000e+02   3.32213e+00   1.10229e+01   2.63000e+02
           234   2.69647e+02   2.34000e+02   3.67944e+00   1.10052e+01   2.64000e+02
           235   2.70706e+02   2.35000e+02   4.03892e+00   1.09872e+01   2.65000e+02
           236   2.71760e+02   2.36000e+02   4.41980e+00   1.09678e+01   2.66000e+02
           237   2.72811e+02   2.37000e+02   4.79032e+00   1.09485e+01   2.67000e+02
           238   2.73866e+02   2.38000e+02   5.16108e+00   1.09289e+01   2.68000e+02
           239   2.74924e+02   2.39000e+02   5.53442e+00   1.09089e+01   2.69000e+02
           240   2.75980e+02   2.40000e+02   5.92723e+00   1.08871e+01   2.70000e+02
           241   2.77035e+02   2.41000e+02   6.31119e+00   1.08655e+01   2.71000e+02
           242   2.78091e+02   2.42000e+02   6.69532e+00   1.08435e+01   2.72000e+02
           243   2.79147e+02   2.43000e+02   7.08107e+00   1.08212e+01   2.73000e+02
           244   2.80203e+02   2.44000e+02   7.48726e+00   1.07968e+01   2.74000e+02
           245   2.81254e+02   2.45000e+02   7.88557e+00   1.07727e+01   2.75000e+02
           246   2.82309e+02   2.46000e+02   8.28202e+00   1.07481e+01   2.76000e+02
           247   2.83367e+02   2.47000e+02   8.67969e+00   1.07232e+01   2.77000e+02
           248   2.84423e+02   2.48000e+02   9.09389e+00   1.06963e+01   2.78000e+02
           249   2.85475e+02   2.49000e+02   9.50246e+00   1.06697e+01   2.79000e+02
           250   2.86534e+02   2.50000e+02   9.91162e+00   1.06426e+01   2.80000e+02
           251   2.87587e+02   2.51000e+02   1.03218e+01   1.06152e+01   2.81000e+02
           252   2.88645e+02   2.52000e+02   1.07478e+01   1.05861e+01   2.82000e+02
           253   2.89700e+02   2.53000e+02   1.11664e+01   1.05572e+01   2.83000e+02
           254   2.90755e+02   2.54000e+02   1.15833e+01   1.05279e+01   2.84000e+02
           255   2.91801e+02   2.55000e+02   1.20016e+01   1.04984e+01   2.85000e+02
           256   2.92858e+02   2.56000e+02   1.24279e+01   1.04672e+01   2.86000e+02
           257   2.93911e+02   2.57000e+02   1.28475e+01   1.04364e+01   2.87000e+02
           258   2.94970e+02   2.58000e+02   1.32676e+01   1.04054e+01   2.88000e+02
           259   2.96018e+02   2.59000e+02   1.36889e+01   1.03741e+01   2.89000e+02
           260   2.97075e+02   2.60000e+02   1.41222e+01   1.03416e+01   2.90000e+02
           261   2.98127e+02   2.61000e+02   1.45499e+01   1.03093e+01   2.91000e+02
           262   2.99173e+02   2.62000e+02   1.49753e+01   1.02769e+01   2.92000e+02
           263   3.00228e+02   2.63000e+02   1.53992e+01   1.02444e+01   2.93000e+02
           264   3.01278e+02   2.64000e+02   1.58216e+01   1.02110e+01   2.94000e+02
           265   3.02317e+02   2.65000e+02   1.62421e+01   1.01778e+01   2.95000e+02
           266   3.03376e+02   2.66000e+02   1.66594e+01   1.01445e+01   2.96000e+02
           267   3.04421e+02   2.67000e+02   1.70755e+01   1.01111e+01   2.97000e+02
           268   3.05477e+02   2.68000e+02   1.74911e+01   1.00772e+01   2.98000e+02
           269   3.06524e+02   2.69000e+02   1.79022e+01   1.00434e+01   2.99000e+02
           270   3.07574e+02   2.70000e+02   1.83109e+01   1.00097e+01   3.00000e+02
           271   3.08618e+02   2.71000e+02   1.87187e+01   9.97584e+00   3.01000e+02
           272   3.09660e+02   2.72000e+02   1.91051e+01   9.94171e+00   3.02000e+02
           273   3.10704e+02   2.73000e+02   1.94987e+01   9.90765e+00   3.03000e+02
           274   3.11745e+02   2.74000e+02   1.98929e+01   9.87359e+00   3.04000e+02
           275   3.12785e+02   2.75000e+02   2.02859e+01   9.83953e+00   3.05000e+02
           276   3.13828e+02   2.76000e+02   2.06570e+01   9.80532e+00   3.06000e+02
           277   3.14870e+02   2.77000e+02   2.10365e+01   9.77124e+00   3.07000e+02
           278   3.15908e+02   2.78000e+02   2.14152e+01   9.73724e+00   3.08000e+02
           279   3.16954e+02   2.79000e+02   2.17923e+01   9.70328e+00   3.09000e+02
           280   3.17993e+02   2.80000e+02   2.21457e+01   9.66943e+00   3.10000e+02
           281   3.19021e+02   2.81000e+02   2.25046e+01   9.63552e+00   3.11000e+02
           282   3.20067e+02   2.82000e+02   2.28634e+01   9.60164e+00   3.12000e+02
           283   3.21104e+02   2.83000e+02   2.32192e+01   9.56781e+00   3.13000e+02
           284   3.22140e+02   2.84000e+02   2.35509e+01   9.53414e+00   3.14000e+02
           285   3.23177e+02   2.85000e+02   2.38908e+01   9.50047e+00   3.15000e+02
           286   3.24208e+02   2.86000e+02   2.42311e+01   9.46685e+00   3.16000e+02
           287   3.25245e+02   2.87000e+02   2.45714e+01   9.43324e+00   3.17000e+02
           288   3.26274e+02   2.88000e+02   2.48833e+01   9.39991e+00   3.18000e+02
           289   3.27297e+02   2.89000e+02   2.52078e+01   9.36652e+00   3.19000e+02
           290   3.28336e+02   2.90000e+02   2.55333e+01   9.33312e+00   3.20000e+02
           291   3.29368e+02   2.91000e+02   2.58583e+01   9.29975e+00   3.21000e+02
           292   3.30392e+02   2.92000e+02   2.61569e+01   9.26645e+00   3.22000e+02
           293   3.31424e+02   2.93000e+02   2.64642e+01   9.23314e+00   3.23000e+02
           294   3.32451e+02   2.94000e+02   2.67720e+01   9.19983e+00   3.24000e+02
           295   3.33486e+02   2.95000e+02   2.70790e+01   9.16649e+00   3.25000e+02
           296   3.34515e+02   2.96000e+02   2.73674e+01   9.13314e+00   3.26000e+02
           297   3.35545e+02   2.97000e+02   2.76597e+01   9.09977e+00   3.27000e+02
           298   3.36570e+02   2.98000e+02   2.79538e+01   9.06640e+00   3.28000e+02
           299   3.37601e+02   2.99000e+02   2.82479e+01   9.03299e+00   3.29000e+02
           300   3.38624e+02   3.00000e+02   2.85224e+01   8.99946e+00   3.30000e+02
           301   3.39648e+02   3.01000e+02   2.88078e+01   8.96588e+00   3.31000e+02
           302   3.40670e+02   3.02000e+02   2.90942e+01   8.93223e+00   3.32000e+02
           303   3.41697e+02   3.03000e+02   2.93811e+01   8.89854e+00   3.33000e+02
           304   3.42721e+02   3.04000e+02   2.96500e+01   8.86457e+00   3.34000e+02
           305   3.43737e+02   3.05000e+02   2.99266e+01   8.83062e+00   3.35000e+02
           306   3.44769e+02   3.06000e+02   3.02056e+01   8.79660e+00   3.36000e+02
           307   3.45794e+02   3.07000e+02   3.04863e+01   8.76250e+00   3.37000e+02
           308   3.46823e+02   3.08000e+02   3.07689e+01   8.72794e+00   3.38000e+02
           309   3.47848e+02   3.09000e+02   3.10485e+01   8.69336e+00   3.39000e+02
           310   3.48863e+02   3.10000e+02   3.13277e+01   8.65861e+00   3.40000e+02
           311   3.49891e+02   3.11000e+02   3.16082e+01   8.62372e+00   3.41000e+02
           312   3.50913e+02   3.12000e+02   3.18805e+01   8.58812e+00   3.42000e+02
           313   3.51934e+02   3.13000e+02   3.21574e+01   8.55258e+00   3.43000e+02
           314   3.52955e+02   3.14000e+02   3.24369e+01   8.51685e+00   3.44000e+02
           315   3.53982e+02   3.15000e+02   3.27179e+01   8.48097e+00   3.45000e+02
           316   3.55010e+02   3.16000e+02   3.30046e+01   8.44413e+00   3.46000e+02
           317   3.56033e+02   3.17000e+02   3.32901e+01   8.40734e+00   3.47000e+02
           318   3.57046e+02   3.18000e+02   3.35751e+01   8.37028e+00   3.48000e+02
           319   3.58073e+02   3.19000e+02   3.38598e+01   8.33301e+00   3.49000e+02
